hidden_layer_sizes,activation,learning_rate,lam,alpha,tol,batch_size,shuffle,max_iter,score
[32],relu,0.3,0.0001,0.5,1e-05,32,True,3000,
[32],relu,0.1,0.0001,0.9,1e-05,64,False,3000,1.2249684412653206
[32],relu,0.1,0.0001,0.9,1e-05,32,True,3000,1.2249902645200454
[32],relu,0.1,0.0001,0.9,1e-05,32,False,3000,1.2850702326371457
[32],relu,0.1,0.0,0.5,1e-05,16,False,3000,1.4439066403446486
[32],tanh,0.001,0.0,0.0,1e-05,64,True,3000,1.5276004053656371
[32],relu,0.3,0.0001,0.5,1e-05,64,False,3000,
[32],relu,0.3,0.0001,0.5,1e-05,64,True,3000,
[32],relu,0.3,0.0001,0.7,1e-05,16,False,3000,
[32],relu,0.3,0.0001,0.7,1e-05,16,True,3000,
[32],relu,0.3,0.0001,0.7,1e-05,32,False,3000,
[32],relu,0.3,0.0001,0.7,1e-05,32,True,3000,
[32],relu,0.3,0.0001,0.7,1e-05,64,False,3000,1.2852528263586824
[32],relu,0.3,0.0001,0.7,1e-05,64,True,3000,
[32],relu,0.3,0.0001,0.9,1e-05,16,False,3000,
[32],relu,0.3,0.0001,0.9,1e-05,16,True,3000,
[32],relu,0.3,0.0001,0.9,1e-05,32,False,3000,
[32],relu,0.3,0.0001,0.9,1e-05,32,True,3000,
[32],relu,0.3,0.0001,0.9,1e-05,64,False,3000,
[32],relu,0.3,0.0001,0.9,1e-05,64,True,3000,
[64],tanh,0.01,0.0,0.0,1e-05,16,True,3000,1.1840451728856352
[64],tanh,0.03,0.0,0.7,1e-05,64,True,3000,1.1869609326795012
[64],tanh,0.03,0.0,0.0,1e-05,64,False,3000,1.1876920107258602
[64],tanh,0.1,0.0001,0.9,1e-05,64,True,3000,1.1909101114299334
[64],tanh,0.01,0.0,0.9,1e-05,32,True,3000,1.1946306524105146
[64],tanh,0.03,0.0,0.5,1e-05,64,False,3000,1.1947915168488088
[64],tanh,0.01,0.0,0.7,1e-05,32,True,3000,1.1948647198477844
[64],tanh,0.1,0.0001,0.7,1e-05,64,True,3000,1.1969336524128456
[64],tanh,0.01,0.0,0.0,1e-05,16,False,3000,1.197084129991527
[64],tanh,0.03,0.0,0.9,1e-05,64,True,3000,1.197292008863532
[64],tanh,0.01,0.0,0.9,1e-05,16,True,3000,1.1980366800777038
[64],tanh,0.03,0.0,0.5,1e-05,64,True,3000,1.198177233733545
[64],tanh,0.01,0.0,0.9,1e-05,32,False,3000,1.1982791631835814
[64],tanh,0.1,0.0001,0.0,1e-05,64,False,3000,1.1986556911853672
[64],tanh,0.03,0.0,0.7,1e-05,64,False,3000,1.1991298860951356
[64],tanh,0.03,0.0,0.0,1e-05,32,False,3000,1.200175035906208
[64],tanh,0.1,0.0001,0.5,1e-05,64,False,3000,1.2006095425866792
[64],tanh,0.01,0.0,0.5,1e-05,16,False,3000,1.2015886697791085
[64],tanh,0.03,0.0,0.9,1e-05,64,False,3000,1.201624670037225
[64],tanh,0.01,0.0,0.7,1e-05,16,False,3000,1.20191813547495
[64],tanh,0.1,0.0001,0.9,1e-05,64,False,3000,1.2022831748784393
[64],tanh,0.01,0.0,0.7,1e-05,16,True,3000,1.203611054223219
[64],tanh,0.03,0.0,0.0,1e-05,64,True,3000,1.2040289651424174
[64],tanh,0.01,0.0,0.5,1e-05,32,True,3000,1.206075909451426
[64],tanh,0.01,0.0,0.9,1e-05,16,False,3000,1.208584813180368
[64],tanh,0.003,0.0,0.9,1e-05,16,False,3000,1.209738592583132
[64],tanh,0.01,0.0,0.5,1e-05,16,True,3000,1.2103990022055702
[64],tanh,0.1,0.0,0.0,1e-05,64,True,3000,1.2107609765223606
[64],tanh,0.03,0.0001,0.9,1e-05,16,True,3000,1.210950745737994
[64],tanh,0.01,0.0,0.5,1e-05,32,False,3000,1.2131243998710548
[64],tanh,0.01,0.0,0.0,1e-05,32,True,3000,1.214948021101889
[64],tanh,0.03,0.0001,0.9,1e-05,32,True,3000,1.2149729860978569
[64],tanh,0.03,0.0001,0.7,1e-05,16,True,3000,1.2165542981241255
[64],tanh,0.003,0.0,0.9,1e-05,16,True,3000,1.216832415598818
[64],tanh,0.03,0.0001,0.9,1e-05,64,True,3000,1.2169561839854506
[64],tanh,0.01,0.0,0.7,1e-05,32,False,3000,1.2188887974814204
[64],tanh,0.03,0.0001,0.9,1e-05,64,False,3000,1.2204584449881946
[64],tanh,0.03,0.0001,0.5,1e-05,32,True,3000,1.2209181385622945
[64],tanh,0.03,0.0,0.5,1e-05,16,True,3000,1.2214094111522296
[64],tanh,0.03,0.0,0.0,1e-05,32,True,3000,1.222496179063211
[64],tanh,0.01,0.0,0.9,1e-05,64,False,3000,1.2233361111026488
[64],tanh,0.03,0.0001,0.7,1e-05,64,False,3000,1.2239311220427898
[64],tanh,0.03,0.0,0.7,1e-05,32,True,3000,1.2253461835557136
[64],tanh,0.03,0.0,0.0,1e-05,16,True,3000,1.226258746264271
[64],tanh,0.003,0.0,0.7,1e-05,16,False,3000,1.2282783701697118
[64],tanh,0.1,0.0,0.0,1e-05,64,False,3000,1.2283093449602842
[64],tanh,0.03,0.0001,0.9,1e-05,16,False,3000,1.2284936400963322
[64],tanh,0.03,0.0001,0.9,1e-05,32,False,3000,1.2289359950475969
[64],tanh,0.03,0.0001,0.7,1e-05,64,True,3000,1.230934985410104
[64],tanh,0.03,0.0001,0.5,1e-05,64,False,3000,1.2329189723950864
[64],tanh,0.03,0.0,0.5,1e-05,32,True,3000,1.2333560631023694
[64],tanh,0.03,0.0001,0.7,1e-05,16,False,3000,1.2338918964713053
[64],tanh,0.01,0.0,0.7,1e-05,64,True,3000,1.234584507463944
[64],tanh,0.01,0.0,0.9,1e-05,64,True,3000,1.234849894861084
[64],tanh,0.003,0.0,0.7,1e-05,16,True,3000,1.2353608765710629
[64],tanh,0.03,0.0001,0.7,1e-05,32,False,3000,1.2355552432948
[64],tanh,0.01,0.0,0.7,1e-05,64,False,3000,1.2363751649489954
[64],tanh,0.03,0.0001,0.5,1e-05,64,True,3000,1.23677481329837
[64],tanh,0.003,0.0,0.5,1e-05,16,True,3000,1.2369906180266317
[64],tanh,0.03,0.0001,0.7,1e-05,32,True,3000,1.2374788789254971
[64],tanh,0.03,0.0,0.7,1e-05,32,False,3000,1.2381303549168128
[64],tanh,0.03,0.0001,0.5,1e-05,32,False,3000,1.2384048949875308
[64],tanh,0.01,0.0,0.0,1e-05,32,False,3000,1.2385739467248027
[64],tanh,0.03,0.0,0.5,1e-05,32,False,3000,1.23939511887217
[64],tanh,0.003,0.0,0.5,1e-05,16,False,3000,1.2432397300362177
[64],tanh,0.03,0.0001,0.5,1e-05,16,False,3000,1.243656809488137
[64],tanh,0.03,0.0001,0.5,1e-05,16,True,3000,1.2460116869162576
[64],tanh,0.03,0.0,0.9,1e-05,32,True,3000,1.248445183268709
[64],tanh,0.03,0.0,0.0,1e-05,16,False,3000,1.256377282877078
[64],tanh,0.03,0.0,0.9,1e-05,16,True,3000,1.2571878127155158
[64],tanh,0.03,0.0001,0.0,1e-05,16,True,3000,1.2573738216065773
[64],tanh,0.03,0.0,0.9,1e-05,32,False,3000,1.2609918723080944
[64],tanh,0.03,0.0001,0.0,1e-05,32,True,3000,1.2646669486260005
[64],tanh,0.03,0.0001,0.0,1e-05,16,False,3000,1.2651847615329754
[64],tanh,0.01,0.0,0.5,1e-05,64,True,3000,1.266697258743858
[64],tanh,0.1,0.0,0.5,1e-05,32,True,3000,1.2736015836926395
[64],tanh,0.01,0.0,0.5,1e-05,64,False,3000,1.2768976317188034
[64],tanh,0.03,0.0,0.7,1e-05,16,False,3000,1.280167418337999
[64],tanh,0.03,0.0,0.7,1e-05,16,True,3000,1.2813060666692206
[64],tanh,0.03,0.0,0.5,1e-05,16,False,3000,1.2935322400778035
[64],tanh,0.03,0.0001,0.0,1e-05,32,False,3000,1.2940241693690442
[64],tanh,0.1,0.0,0.5,1e-05,16,True,3000,1.2971546034896124
[64],tanh,0.1,0.0,0.0,1e-05,32,True,3000,1.3043241724214074
[64],tanh,0.03,0.0001,0.0,1e-05,64,False,3000,1.3045087203086942
[64],tanh,0.1,0.0,0.0,1e-05,32,False,3000,1.3129049696834565
[64],tanh,0.03,0.0,0.9,1e-05,16,False,3000,1.3159652069121677
[64],tanh,0.003,0.0,0.9,1e-05,32,True,3000,1.3175448994787466
[64],tanh,0.1,0.0,0.0,1e-05,16,True,3000,1.3177314932352084
[64],tanh,0.003,0.0,0.0,1e-05,16,True,3000,1.3238957269588916
[64],tanh,0.1,0.0,0.5,1e-05,32,False,3000,1.3256585243159589
[64],tanh,0.03,0.0001,0.0,1e-05,64,True,3000,1.3308798719917456
[64],tanh,0.003,0.0,0.0,1e-05,16,False,3000,1.3319433543157992
[64],tanh,0.003,0.0,0.9,1e-05,32,False,3000,1.332930462466389
[64],tanh,0.003,0.0,0.7,1e-05,32,True,3000,1.3392513562518027
[64],tanh,0.01,0.0,0.0,1e-05,64,True,3000,1.3414086328119783
[64],tanh,0.01,0.0,0.0,1e-05,64,False,3000,1.349329058515154
[64],tanh,0.003,0.0,0.7,1e-05,32,False,3000,1.352923084797346
[64],tanh,0.01,0.0001,0.9,1e-05,16,False,3000,1.3660188582048802
[64],tanh,0.1,0.0,0.0,1e-05,16,False,3000,1.3698253800102629
[64],tanh,0.01,0.0001,0.9,1e-05,32,False,3000,1.3721094582339115
[64],tanh,0.003,0.0,0.5,1e-05,32,True,3000,1.3728892450259118
[64],tanh,0.003,0.0,0.5,1e-05,32,False,3000,1.373947281115221
[64],tanh,0.01,0.0001,0.9,1e-05,16,True,3000,1.374951351192376
[64],tanh,0.01,0.0001,0.9,1e-05,32,True,3000,1.375201730408916
[64],tanh,0.01,0.0001,0.7,1e-05,16,True,3000,1.375626550600767
[64],tanh,0.01,0.0001,0.9,1e-05,64,True,3000,1.3756900670378482
[64],tanh,0.01,0.0001,0.7,1e-05,16,False,3000,1.375889396919194
[64],tanh,0.01,0.0001,0.9,1e-05,64,False,3000,1.3773147058268438
[64],tanh,0.01,0.0001,0.7,1e-05,32,True,3000,1.377397810923526
[64],tanh,0.01,0.0001,0.7,1e-05,32,False,3000,1.379254775875599
[64],tanh,0.01,0.0001,0.5,1e-05,16,False,3000,1.3799250018955074
[64],tanh,0.01,0.0001,0.5,1e-05,16,True,3000,1.380617408072104
[64],tanh,0.01,0.0001,0.5,1e-05,32,False,3000,1.380967492067846
[64],tanh,0.01,0.0001,0.5,1e-05,32,True,3000,1.3819066004416007
[64],tanh,0.01,0.0001,0.7,1e-05,64,False,3000,1.3830986140488786
[64],tanh,0.01,0.0001,0.7,1e-05,64,True,3000,1.3852075634326917
[64],tanh,0.001,0.0,0.9,1e-05,16,False,3000,1.388792367095078
[64],tanh,0.001,0.0,0.9,1e-05,16,True,3000,1.3892193826076693
[64],tanh,0.001,0.0,0.7,1e-05,16,False,3000,1.3923463998187064
[64],tanh,0.01,0.0001,0.5,1e-05,64,True,3000,1.3927148780538652
[64],tanh,0.01,0.0001,0.5,1e-05,64,False,3000,1.3935206650583694
[64],tanh,0.003,0.0,0.0,1e-05,32,False,3000,1.3960382190189868
[64],tanh,0.001,0.0,0.7,1e-05,16,True,3000,1.396460154393251
[64],tanh,0.003,0.0,0.0,1e-05,32,True,3000,1.39741789897861
[64],tanh,0.01,0.0001,0.0,1e-05,16,True,3000,1.3990459671816622
[64],tanh,0.003,0.0,0.9,1e-05,64,True,3000,1.3991800092040818
[64],tanh,0.003,0.0,0.9,1e-05,64,False,3000,1.3998506283404488
[64],tanh,0.001,0.0,0.5,1e-05,16,True,3000,1.4040919805455985
[64],tanh,0.003,0.0,0.7,1e-05,64,False,3000,1.406859846161386
[64],tanh,0.001,0.0,0.5,1e-05,16,False,3000,1.4069575860939594
[64],tanh,0.1,0.0,0.5,1e-05,16,False,3000,1.4088435072754155
[64],tanh,0.003,0.0,0.7,1e-05,64,True,3000,1.410765535850833
[64],tanh,0.003,0.0,0.5,1e-05,64,False,3000,1.4148173873703298
[64],tanh,0.003,0.0,0.5,1e-05,64,True,3000,1.4166011697582963
[64],tanh,0.01,0.0001,0.0,1e-05,16,False,3000,1.4197620093216303
[64],tanh,0.01,0.0001,0.0,1e-05,32,True,3000,1.426262506687631
[64],tanh,0.001,0.0,0.0,1e-05,16,False,3000,1.4435788560575873
[64],tanh,0.001,0.0,0.9,1e-05,32,True,3000,1.4455555321607765
[64],tanh,0.001,0.0,0.9,1e-05,32,False,3000,1.4552048969041502
[64],tanh,0.001,0.0,0.0,1e-05,16,True,3000,1.4554005767936298
[64],tanh,0.001,0.0,0.7,1e-05,32,False,3000,1.4674575116230906
[64],tanh,0.001,0.0,0.7,1e-05,32,True,3000,1.4719864455550968
[64],tanh,0.01,0.0001,0.0,1e-05,32,False,3000,1.4793238362188088
[64],tanh,0.003,0.0,0.0,1e-05,64,False,3000,1.481466077717423
[64],tanh,0.001,0.0,0.5,1e-05,32,True,3000,1.4855039138154758
[64],tanh,0.003,0.0,0.0,1e-05,64,True,3000,1.4879210050055522
[64],tanh,0.001,0.0,0.5,1e-05,32,False,3000,1.4902104421182585
[64],tanh,0.01,0.0001,0.0,1e-05,64,False,3000,1.4912245984663133
[64],tanh,0.01,0.0001,0.0,1e-05,64,True,3000,1.5053817914829366
[64],tanh,0.001,0.0,0.0,1e-05,32,True,3000,1.514167723282841
[64],tanh,0.003,0.0001,0.9,1e-05,32,True,3000,1.5144298386273485
[64],tanh,0.001,0.0,0.0,1e-05,32,False,3000,1.5155898376904644
[64],tanh,0.001,0.0,0.9,1e-05,64,True,3000,1.5164905591580335
[64],tanh,0.001,0.0,0.7,1e-05,64,False,3000,1.5170086141707937
[64],tanh,0.001,0.0,0.9,1e-05,64,False,3000,1.5174219614052895
[64],tanh,0.003,0.0001,0.9,1e-05,16,False,3000,1.518151288540619
[64],tanh,0.001,0.0,0.7,1e-05,64,True,3000,1.5186367936350558
[64],tanh,0.003,0.0001,0.7,1e-05,16,True,3000,1.5188372482822927
[64],tanh,0.003,0.0001,0.9,1e-05,16,True,3000,1.518912123090662
[64],tanh,0.003,0.0001,0.5,1e-05,64,True,3000,1.51912479757086
[64],tanh,0.003,0.0001,0.0,1e-05,32,True,3000,1.5191363399053348
[64],tanh,0.003,0.0001,0.5,1e-05,32,True,3000,1.5192183030147357
[64],tanh,0.003,0.0001,0.7,1e-05,32,True,3000,1.5193286672736492
[64],tanh,0.003,0.0001,0.7,1e-05,64,False,3000,1.5193394930832531
[64],tanh,0.003,0.0001,0.0,1e-05,16,True,3000,1.5193678068687613
[64],tanh,0.001,0.0,0.5,1e-05,64,False,3000,1.5196439075231118
[64],tanh,0.003,0.0001,0.7,1e-05,16,False,3000,1.5197061290814022
[64],tanh,0.001,0.0001,0.7,1e-05,16,False,3000,1.5198286920221622
[64],tanh,0.003,0.0001,0.5,1e-05,16,True,3000,1.519849074743909
[64],tanh,0.001,0.0001,0.7,1e-05,64,False,3000,1.5199948058542057
[64],tanh,0.001,0.0001,0.7,1e-05,32,True,3000,1.5200351464119115
[64],tanh,0.003,0.0001,0.0,1e-05,64,True,3000,1.5200407932848343
[64],tanh,0.001,0.0001,0.9,1e-05,32,True,3000,1.5200465091983415
[64],tanh,0.001,0.0001,0.9,1e-05,16,False,3000,1.5200905234654292
[64],tanh,0.001,0.0001,0.7,1e-05,64,True,3000,1.520103817703558
[64],tanh,0.003,0.0001,0.5,1e-05,32,False,3000,1.5203441421118842
[64],tanh,0.003,0.0001,0.0,1e-05,64,False,3000,1.5203707607130614
[64],tanh,0.003,0.0001,0.7,1e-05,32,False,3000,1.520401827793908
[64],tanh,0.003,0.0001,0.9,1e-05,64,True,3000,1.520493132660478
[64],tanh,0.003,0.0001,0.9,1e-05,32,False,3000,1.5204945762565931
[64],tanh,0.001,0.0,0.5,1e-05,64,True,3000,1.5205127070047575
[64],tanh,0.001,0.0001,0.5,1e-05,64,False,3000,1.5205186745790535
[64],tanh,0.003,0.0001,0.0,1e-05,32,False,3000,1.5205485682600313
[64],tanh,0.003,0.0001,0.5,1e-05,64,False,3000,1.5206253278795416
[64],tanh,0.001,0.0001,0.9,1e-05,32,False,3000,1.520627575345975
[64],tanh,0.001,0.0001,0.9,1e-05,64,False,3000,1.5206505110967383
[64],tanh,0.001,0.0001,0.7,1e-05,16,True,3000,1.5207252896678476
[64],tanh,0.001,0.0001,0.5,1e-05,32,False,3000,1.520771292988348
[64],tanh,0.003,0.0001,0.9,1e-05,64,False,3000,1.5208206387236851
[64],tanh,0.003,0.0001,0.5,1e-05,16,False,3000,1.5210018596194137
[64],tanh,0.001,0.0001,0.5,1e-05,16,False,3000,1.521145378025854
[64],tanh,0.001,0.0001,0.9,1e-05,64,True,3000,1.5212784701845228
[64],tanh,0.003,0.0001,0.7,1e-05,64,True,3000,1.5214967664360095
[64],tanh,0.003,0.0001,0.0,1e-05,16,False,3000,1.521684779079929
[64],tanh,0.001,0.0001,0.5,1e-05,32,True,3000,1.5218795218427092
[64],tanh,0.001,0.0001,0.9,1e-05,16,True,3000,1.5220730501366408
[64],tanh,0.001,0.0001,0.5,1e-05,16,True,3000,1.5222336794910565
[64],tanh,0.001,0.0001,0.7,1e-05,32,False,3000,1.5222563692332998
[64],tanh,0.001,0.0001,0.5,1e-05,64,True,3000,1.522313872665899
[64],tanh,0.001,0.0001,0.0,1e-05,16,False,3000,1.522541103916487
[64],tanh,0.001,0.0001,0.0,1e-05,32,False,3000,1.522599112718677
[64],tanh,0.001,0.0001,0.0,1e-05,64,False,3000,1.523057103263189
[64],tanh,0.001,0.0001,0.0,1e-05,64,True,3000,1.5230577257718696
[64],tanh,0.001,0.0001,0.0,1e-05,16,True,3000,1.523437395620596
[64],tanh,0.001,0.0,0.0,1e-05,64,False,3000,1.5239250813837724
[64],tanh,0.001,0.0001,0.0,1e-05,32,True,3000,1.5245858087171595
[64],tanh,0.001,0.0,0.0,1e-05,64,True,3000,1.5255430978776574
[64],tanh,0.3,0.0,0.9,1e-05,64,False,3000,
[64],tanh,0.3,0.0,0.9,1e-05,64,True,3000,
[64],relu,0.1,0.0001,0.7,1e-05,64,True,3000,1.183385954565272
[64],relu,0.1,0.0001,0.9,1e-05,64,True,3000,1.1841378074831332
[64],relu,0.1,0.0001,0.9,1e-05,16,False,3000,1.1857042696317674
[64],relu,0.1,0.0001,0.5,1e-05,64,True,3000,1.1915354862509162
[64],relu,0.03,0.0001,0.7,1e-05,32,True,3000,1.193958934705487
[64],relu,0.1,0.0001,0.7,1e-05,16,False,3000,1.1980425979457976
[64],relu,0.1,0.0001,0.9,1e-05,32,True,3000,1.1991526363365377
[64],tanh,0.3,0.0001,0.0,1e-05,64,True,3000,1.2023218915428928
[64],relu,0.03,0.0001,0.9,1e-05,32,True,3000,1.2044403193155424
[64],relu,0.1,0.0001,0.5,1e-05,16,False,3000,1.20976006683067
[64],relu,0.03,0.0001,0.9,1e-05,64,False,3000,1.2099542903367548
[64],relu,0.03,0.0001,0.9,1e-05,16,True,3000,1.212355317022523
[64],relu,0.03,0.0001,0.7,1e-05,64,True,3000,1.212796027146683
[64],relu,0.1,0.0001,0.5,1e-05,64,False,3000,1.2129661175057862
[64],relu,0.03,0.0001,0.5,1e-05,64,True,3000,1.2129887463603566
[64],relu,0.03,0.0001,0.7,1e-05,64,False,3000,1.2137633348063104
[64],relu,0.1,0.0001,0.5,1e-05,16,True,3000,1.2156514809510195
[64],relu,0.03,0.0001,0.9,1e-05,64,True,3000,1.2164695244337076
[64],relu,0.03,0.0001,0.7,1e-05,16,True,3000,1.2168662088993434
[64],relu,0.1,0.0001,0.0,1e-05,64,True,3000,1.2191414415825332
[64],relu,0.1,0.0001,0.0,1e-05,16,True,3000,1.2192896197157836
[64],relu,0.1,0.0001,0.7,1e-05,64,False,3000,1.220468483631947
[64],relu,0.03,0.0,0.0,1e-05,64,False,3000,1.2204911520106472
[64],relu,0.1,0.0001,0.7,1e-05,16,True,3000,1.2205508647381855
[64],relu,0.1,0.0001,0.0,1e-05,64,False,3000,1.221805599311749
[64],relu,0.03,0.0001,0.9,1e-05,32,False,3000,1.22202787652672
[64],relu,0.03,0.0,0.7,1e-05,64,True,3000,1.226736396120049
[64],relu,0.03,0.0001,0.5,1e-05,64,False,3000,1.2281478211632035
[64],relu,0.03,0.0001,0.7,1e-05,32,False,3000,1.2294746105303989
[64],relu,0.1,0.0001,0.5,1e-05,32,False,3000,1.2309022193052797
[64],relu,0.03,0.0001,0.5,1e-05,32,True,3000,1.230976932150035
[64],relu,0.1,0.0001,0.9,1e-05,16,True,3000,1.2362631981016228
[64],relu,0.03,0.0,0.0,1e-05,64,True,3000,1.2370707288091998
[64],relu,0.03,0.0001,0.9,1e-05,16,False,3000,1.2377612586448572
[64],tanh,0.3,0.0001,0.5,1e-05,64,False,3000,1.2377637935307506
[64],tanh,0.3,0.0001,0.7,1e-05,16,False,3000,
[64],relu,0.1,0.0001,0.0,1e-05,16,False,3000,1.2395896701246143
[64],relu,0.1,0.0001,0.0,1e-05,32,False,3000,1.2399263514148662
[64],relu,0.03,0.0,0.5,1e-05,64,True,3000,1.2400826227288744
[64],relu,0.03,0.0001,0.5,1e-05,32,False,3000,1.2400971935004033
[64],relu,0.03,0.0001,0.5,1e-05,16,True,3000,1.2428134920029548
[64],relu,0.03,0.0001,0.7,1e-05,16,False,3000,1.242923358458406
[64],relu,0.03,0.0,0.5,1e-05,64,False,3000,1.24379218567055
[64],relu,0.1,0.0001,0.0,1e-05,32,True,3000,1.2438006228089251
[64],relu,0.003,0.0,0.5,1e-05,16,False,3000,1.2439906668795049
[64],relu,0.03,0.0,0.9,1e-05,64,True,3000,1.2463121822086074
[64],relu,0.03,0.0001,0.5,1e-05,16,False,3000,1.246832180314582
[64],relu,0.1,0.0001,0.9,1e-05,32,False,3000,1.2478392396653384
[64],relu,0.1,0.0001,0.7,1e-05,32,False,3000,1.2498935275227692
[64],relu,0.1,0.0001,0.7,1e-05,32,True,3000,1.2556413640203488
[64],tanh,0.3,0.0001,0.7,1e-05,64,False,3000,1.2560846220142208
[64],tanh,0.3,0.0001,0.7,1e-05,64,True,3000,1.2572445780078407
[64],relu,0.03,0.0001,0.0,1e-05,64,True,3000,1.2577067384684537
[64],relu,0.03,0.0001,0.0,1e-05,32,True,3000,1.259570192390118
[64],relu,0.03,0.0,0.9,1e-05,64,False,3000,1.2604144786873952
[64],relu,0.1,0.0001,0.5,1e-05,32,True,3000,1.2607010796536096
[64],relu,0.03,0.0,0.7,1e-05,64,False,3000,1.2629265997320052
[64],relu,0.03,0.0001,0.0,1e-05,16,True,3000,1.2652232494265971
[64],relu,0.03,0.0001,0.0,1e-05,64,False,3000,1.2680393417137197
[64],relu,0.03,0.0001,0.0,1e-05,16,False,3000,1.2774691470070638
[64],relu,0.1,0.0,0.0,1e-05,64,True,3000,1.277678540237294
[64],relu,0.03,0.0001,0.0,1e-05,32,False,3000,1.2791183481532005
[64],tanh,0.3,0.0001,0.5,1e-05,64,True,3000,1.280601110187158
[64],tanh,0.3,0.0001,0.9,1e-05,16,True,3000,
[64],relu,0.01,0.0,0.0,1e-05,16,True,3000,1.203845220895407
[64],relu,0.003,0.0,0.9,1e-05,16,True,3000,1.2090407193874086
[64],tanh,0.1,0.0001,0.0,1e-05,64,True,3000,1.2099210800321234
[64],tanh,0.1,0.0001,0.5,1e-05,64,True,3000,1.2136012868550607
[64],tanh,0.1,0.0001,0.7,1e-05,64,False,3000,1.2137347271499397
[64],relu,0.01,0.0,0.9,1e-05,64,False,3000,1.21854692374814
[64],relu,0.003,0.0,0.9,1e-05,16,False,3000,1.2189842076485466
[64],tanh,0.1,0.0001,0.0,1e-05,16,True,3000,1.2217934773080232
[64],tanh,0.3,0.0001,0.0,1e-05,64,False,3000,1.2232894579526818
[64],relu,0.003,0.0,0.7,1e-05,16,True,3000,1.2279183479757845
[64],relu,0.01,0.0,0.7,1e-05,32,True,3000,1.2281787095115406
[64],relu,0.01,0.0,0.0,1e-05,32,True,3000,1.2291948076403283
[64],relu,0.01,0.0,0.9,1e-05,32,True,3000,1.2299487931251674
[64],tanh,0.1,0.0001,0.7,1e-05,32,True,3000,1.2300889068073009
[64],relu,0.003,0.0,0.7,1e-05,16,False,3000,1.2308189944444137
[64],relu,0.01,0.0,0.9,1e-05,32,False,3000,1.2316934855354065
[64],tanh,0.1,0.0,0.9,1e-05,64,True,3000,1.2323394335792457
[64],relu,0.01,0.0,0.0,1e-05,32,False,3000,1.2323684420690149
[64],tanh,0.1,0.0001,0.5,1e-05,32,False,3000,1.2338663753521852
[64],relu,0.01,0.0,0.9,1e-05,64,True,3000,1.2359301987406577
[64],tanh,0.1,0.0001,0.7,1e-05,16,False,3000,1.2373970789539297
[64],relu,0.01,0.0,0.5,1e-05,16,True,3000,1.2377734437997652
[64],relu,0.01,0.0,0.5,1e-05,32,True,3000,1.2392691701784018
[64],tanh,0.1,0.0001,0.0,1e-05,32,True,3000,1.239643925801316
[64],tanh,0.1,0.0,0.7,1e-05,64,True,3000,1.241540096546934
[64],tanh,0.1,0.0001,0.7,1e-05,32,False,3000,1.2421250967074715
[64],relu,0.01,0.0,0.7,1e-05,64,False,3000,1.2435912238242042
[64],relu,0.01,0.0,0.5,1e-05,64,True,3000,1.2440842873080975
[64],relu,0.01,0.0,0.7,1e-05,32,False,3000,1.2445801161345285
[64],relu,0.01,0.0,0.5,1e-05,32,False,3000,1.244641214411067
[64],tanh,0.1,0.0001,0.5,1e-05,16,False,3000,1.2448330866441455
[64],tanh,0.1,0.0001,0.0,1e-05,16,False,3000,1.244864473803704
[64],tanh,0.1,0.0,0.5,1e-05,64,True,3000,1.2449236913030828
[64],relu,0.01,0.0,0.5,1e-05,64,False,3000,1.2451371784674772
[64],tanh,0.1,0.0001,0.9,1e-05,32,True,3000,1.2453508568458709
[64],tanh,0.1,0.0,0.5,1e-05,64,False,3000,1.2456851069126922
[64],tanh,0.1,0.0001,0.5,1e-05,16,True,3000,1.2467162195284909
[64],relu,0.003,0.0,0.5,1e-05,16,True,3000,1.247714588871303
[64],relu,0.01,0.0,0.7,1e-05,64,True,3000,1.2491702345258378
[64],tanh,0.1,0.0001,0.0,1e-05,32,False,3000,1.249930029235673
[64],relu,0.01,0.0,0.0,1e-05,16,False,3000,1.2522446747342075
[64],tanh,0.1,0.0001,0.7,1e-05,16,True,3000,1.253562664586774
[64],tanh,0.1,0.0001,0.9,1e-05,16,True,3000,1.2549262518475115
[64],tanh,0.1,0.0001,0.9,1e-05,16,False,3000,1.258845790645946
[64],tanh,0.1,0.0,0.9,1e-05,64,False,3000,1.2616418752033516
[64],tanh,0.1,0.0001,0.9,1e-05,32,False,3000,1.2619352643446322
[64],tanh,0.1,0.0,0.9,1e-05,32,True,3000,1.265567158428185
[64],relu,0.003,0.0,0.0,1e-05,16,True,3000,1.2657683587383233
[64],relu,0.003,0.0,0.0,1e-05,16,False,3000,1.2681836785072855
[64],relu,0.003,0.0,0.7,1e-05,32,True,3000,1.2700205888501024
[64],relu,0.01,0.0,0.7,1e-05,16,True,3000,1.2702168153700737
[64],tanh,0.3,0.0,0.0,1e-05,64,True,3000,1.2717781543737994
[64],relu,0.003,0.0,0.9,1e-05,32,False,3000,1.2734260651783529
[64],relu,0.003,0.0,0.9,1e-05,32,True,3000,1.273544773571195
[64],relu,0.01,0.0,0.0,1e-05,64,False,3000,1.2757004304136026
[64],relu,0.003,0.0,0.5,1e-05,32,True,3000,1.2762759491037046
[64],relu,0.003,0.0,0.5,1e-05,32,False,3000,1.2763891235819895
[64],relu,0.003,0.0,0.7,1e-05,32,False,3000,1.276819931918087
[64],tanh,0.1,0.0001,0.5,1e-05,32,True,3000,1.2772647930038838
